client_id,investment_date,asset_class,investment_amount,return_pct,investment_value
C04015,2014-04-17,Real Estate,1801350.43,0.5268,2750301.84
C03955,2013-01-24,Stocks,2325711.59,0.4324,3331349.28
C02162,2014-08-23,Stocks,1035724.53,0.2543,1299109.28
C02892,2020-07-11,Bonds,4591047.6,-0.1001,4131483.74
C01687,2023-08-03,Stocks,530673.6,0.3913,738326.18
C00616,2019-02-03,Stocks,562093.12,0.4935,839486.07
C01741,2008-04-17,Bonds,4021797.31,-0.676,1303062.33
C03836,2016-08-20,Bonds,4496352.28,0.0913,4906869.24
C03995,2010-05-06,Real Estate,217942.5,-1.0588,-12815.02
C01710,2021-03-30,Mutual Funds,1743041.4,0.326,2311272.9
C04211,2015-01-11,Real Estate,2321897.57,-0.4565,1261951.33
C03720,2022-09-12,Bonds,2477092.92,0.3588,3365873.86
C04133,2010-05-15,Bonds,1074460.89,0.0358,1112926.59
C01793,2016-02-26,Crypto,2583804.63,0.279,3304686.12
C03707,2021-11-30,Mutual Funds,4645175.41,0.9064,8855562.4
C01664,2016-12-22,Bonds,1890463.81,-0.3553,1218782.02
C00563,2014-03-26,Crypto,3045386.56,0.0416,3172074.64
C01346,2023-05-23,Real Estate,1441771.63,0.1599,1672310.91
C04729,2022-07-17,Stocks,2662019.01,-0.5296,1252213.74
C01207,2018-05-04,Stocks,380282.33,0.5419,586357.32
C00903,2013-05-24,Stocks,945897.4,0.8198,1721344.09
C03776,2012-03-12,Real Estate,2347704.88,0.1992,2815367.69
C00235,2018-09-06,Mutual Funds,1978049.89,0.9724,3901505.6
C03709,2015-11-23,Real Estate,1612369.95,0.3855,2233938.57
C00970,2020-05-05,Stocks,3359052.46,0.1568,3885751.89
C02904,2017-09-04,Bonds,374654.77,0.5688,587758.4
C01234,2016-11-25,Mutual Funds,473217.67,0.0308,487792.77
C03530,2019-05-23,Real Estate,4944389.68,-0.013,4880112.61
C00436,2017-11-24,Real Estate,4223701.13,0.3745,5805477.2
C03030,2010-03-12,Stocks,2092498.31,1.0934,4380435.96
C03134,2024-06-01,Crypto,3872612.62,-0.3665,2453300.09
C01589,2014-08-05,Bonds,169911.97,-0.545,77309.95
C03299,2011-12-18,Mutual Funds,1730401.64,0.2659,2190515.44
C02261,2019-11-17,Mutual Funds,1740495.36,-0.9446,96423.44
C04044,2019-08-19,Crypto,537698.23,-0.1111,477959.96
C00895,2023-04-12,Stocks,728998.06,0.0635,775289.44
C02040,2010-06-28,Bonds,4772284.03,-0.1787,3919476.87
C00944,2009-03-11,Stocks,579260.44,0.7752,1028303.13
C04713,2013-12-20,Bonds,4133811.51,0.7379,7184151.02
C00540,2019-12-08,Stocks,535492.4,1.0444,1094760.66
C02257,2013-01-29,Mutual Funds,2934515.4,0.1033,3237650.84
C03315,2016-10-15,Crypto,4164062.58,0.1842,4931082.91
C00830,2012-12-06,Real Estate,2670604.62,-0.1537,2260132.69
C04057,2012-08-12,Bonds,1896425.16,0.6571,3142566.13
C01668,2015-10-18,Real Estate,4455085.88,-0.6828,1413153.24
C04885,2014-06-17,Stocks,2481383.45,-0.0997,2233989.52
C00773,2012-02-25,Mutual Funds,512869.92,0.6766,859877.71
C03906,2024-07-29,Real Estate,308467.18,0.0099,311521.01
C01955,2011-10-26,Real Estate,1686851.52,-0.1826,1378832.43
C00569,2011-09-27,Bonds,3589967.18,-0.2825,2575801.45
C02722,2018-03-18,Bonds,2738512.31,-0.3678,1731287.48
C00105,2022-12-09,Crypto,723431.6,-0.1765,595745.92
C03506,2015-06-29,Stocks,2033432.47,0.3243,2692874.62
C01455,2013-12-01,Stocks,1778754.37,0.1058,1966946.58
C01399,2023-03-27,Stocks,640120.84,0.8148,1161691.3
C04867,2015-11-24,Crypto,3695221.32,-0.6648,1238638.19
C04778,2008-01-09,Crypto,1878117.61,-0.2439,1420044.72
C02028,2018-08-07,Stocks,2489285.06,-0.5267,1178178.62
C00371,2008-05-22,Mutual Funds,1993111.64,-0.2888,1417501.0
C02382,2013-02-13,Mutual Funds,96845.38,-0.2254,75016.43
C04122,2011-10-02,Bonds,220479.16,0.3329,293876.67
C00770,2010-03-30,Real Estate,3268839.77,0.4019,4582586.47
C02750,2018-02-24,Crypto,2468052.4,0.361,3359019.32
C02874,2020-03-28,Real Estate,1027635.56,0.5251,1567246.99
C03986,2013-09-07,Real Estate,1232107.4,0.6087,1982091.17
C03759,2008-04-21,Real Estate,4517135.37,0.2907,5830266.62
C02467,2023-12-05,Real Estate,4693810.69,0.4839,6965145.68
C04243,2022-11-21,Mutual Funds,3611833.53,-0.0449,3449662.2
C03968,2010-07-12,Real Estate,358443.62,-0.5884,147535.39
C04255,2024-05-01,Stocks,1948897.45,-0.257,1448030.81
C01212,2017-03-15,Bonds,1652140.58,0.7969,2968731.41
C01161,2016-01-05,Crypto,2977183.26,-0.4624,1600533.72
C00254,2013-06-24,Mutual Funds,3477075.9,-0.1018,3123109.57
C03529,2016-01-23,Bonds,529517.08,-0.5418,242624.73
C00732,2012-05-06,Crypto,995385.15,0.5593,1552104.06
C00885,2014-02-21,Mutual Funds,4681826.44,0.058,4953372.37
C03681,2019-10-26,Bonds,109113.34,-0.0903,99260.41
C02174,2023-03-25,Real Estate,2418481.65,-0.9353,156475.76
C02714,2016-10-08,Mutual Funds,661676.73,0.086,718580.93
C03419,2014-03-13,Real Estate,1882561.3,0.6287,3066127.59
C01562,2008-12-02,Mutual Funds,2654222.26,0.4147,3754928.23
C04261,2023-09-28,Real Estate,2949582.14,-0.2417,2236668.14
C01008,2017-09-20,Crypto,810316.15,-0.3729,508149.26
C04643,2015-10-13,Real Estate,1247227.45,0.1344,1414854.82
C00903,2008-03-09,Crypto,2813881.09,-0.6894,873991.47
C01206,2018-06-17,Bonds,4724792.16,0.3462,6360515.21
C04286,2014-07-01,Mutual Funds,4086479.09,-0.4921,2075522.73
C04573,2022-11-25,Bonds,2801647.08,-0.3503,1820230.11
C02488,2018-12-02,Real Estate,197226.01,-0.3639,125455.46
C00530,2014-08-11,Stocks,1527915.69,0.436,2194086.93
C03719,2008-12-01,Bonds,3913475.16,-0.4045,2330474.46
C02319,2021-04-20,Stocks,2277136.73,-0.3568,1464654.34
C00436,2018-12-14,Real Estate,800406.31,0.8522,1482512.57
C00042,2017-08-26,Real Estate,1991349.32,0.3819,2751845.63
C00006,2009-02-12,Real Estate,344686.01,0.1339,390839.47
C01129,2015-11-08,Real Estate,2537463.08,0.1302,2867840.77
C04113,2022-12-03,Mutual Funds,120853.26,-0.9538,5583.42
C01271,2009-12-05,Real Estate,1565813.75,0.1894,1862378.87
C01169,2024-06-10,Bonds,2253461.88,0.7286,3895334.21
C03540,2021-02-15,Stocks,1428339.83,-0.3573,917994.01
C02383,2012-11-27,Stocks,4178017.98,-0.6755,1355766.83
C03877,2015-12-15,Bonds,4836098.82,-0.9464,259214.9
C03165,2017-06-23,Crypto,4232907.33,-0.5104,2072431.43
C00804,2013-11-10,Real Estate,2135099.7,-0.6814,680242.76
C04891,2014-12-20,Bonds,3717769.18,0.2272,4562446.34
C04620,2017-10-10,Real Estate,2660409.6,0.3655,3632789.31
C04737,2011-02-14,Bonds,1075808.84,0.3943,1500000.27
C02049,2011-01-16,Crypto,3578462.12,-0.2064,2839867.54
C04541,2012-06-22,Real Estate,863872.96,0.6384,1415369.46
C02499,2009-12-02,Real Estate,14158.15,-0.9454,773.03
C04643,2022-02-03,Crypto,2774994.26,-0.2612,2050165.76
C04472,2012-02-11,Crypto,941017.42,-0.1308,817932.34
C03580,2010-02-25,Bonds,1132921.6,0.393,1578159.79
C04314,2017-11-29,Real Estate,2404089.57,-0.6699,793589.97
C04128,2023-05-14,Real Estate,1360031.77,0.077,1464754.22
C03837,2015-12-11,Crypto,849356.49,0.5492,1315823.07
C03822,2017-06-06,Crypto,2312180.16,0.4595,3374626.94
C03779,2008-08-14,Mutual Funds,3570721.03,-0.2406,2711605.55
C00217,2017-06-10,Stocks,4830923.95,0.2891,6227544.06
C01152,2021-10-18,Real Estate,4105338.7,-0.2004,3282628.82
C01988,2021-01-06,Mutual Funds,629180.07,-0.184,513410.94
C03057,2010-11-08,Mutual Funds,692754.43,-0.0211,678137.31
C04451,2020-09-07,Real Estate,3914887.93,0.9064,7463342.35
C00439,2024-12-09,Crypto,3731528.22,0.8839,7029826.01
C01032,2017-01-13,Stocks,92760.27,0.5313,142043.8
C03792,2019-08-14,Crypto,1559576.46,-0.4857,802090.17
C00446,2009-11-24,Stocks,3440126.24,0.5237,5241720.35
C02214,2022-07-29,Stocks,3962490.89,-0.0177,3892354.8
C02732,2021-04-30,Stocks,533302.33,0.3532,721664.71
C02381,2020-09-06,Crypto,2459792.5,-0.2848,1759243.6
C02715,2009-05-13,Stocks,1348180.76,0.4319,1930460.03
C04790,2023-02-15,Mutual Funds,1214332.22,0.4567,1768917.74
C00435,2023-09-26,Bonds,735335.95,0.1469,843356.8
C04230,2011-03-26,Mutual Funds,4854300.14,0.3686,6643595.17
C04058,2011-01-22,Bonds,3804696.47,-0.5345,1771086.21
C01268,2014-09-30,Real Estate,4930153.61,0.3547,6678879.1
C00053,2018-11-16,Mutual Funds,1694667.05,-0.25,1271000.29
C01645,2010-07-28,Stocks,878956.7,0.761,1547842.75
C00001,2011-06-07,Mutual Funds,2324784.17,-0.1022,2087191.23
C00992,2019-08-29,Stocks,2688077.98,-0.6931,824971.13
C02026,2012-07-31,Stocks,1964535.45,0.7421,3422417.21
C03881,2008-07-20,Mutual Funds,3478508.13,0.1144,3876449.46
C03636,2016-10-05,Stocks,3842231.24,0.4361,5517828.28
C00998,2014-09-22,Crypto,446943.59,0.0855,485157.27
C03963,2012-02-16,Bonds,101038.61,-0.6607,34282.4
C04479,2013-11-02,Mutual Funds,1265022.04,-0.0923,1148260.51
C03598,2022-10-05,Mutual Funds,1323466.88,0.0862,1437549.73
C01010,2017-09-11,Bonds,2570640.07,0.4568,3744908.45
C00178,2012-02-22,Bonds,3227082.77,0.1447,3694041.65
C01972,2011-10-30,Mutual Funds,2074264.28,-0.0933,1880735.42
C04479,2012-06-29,Crypto,3379382.37,-0.0608,3173915.92
C03936,2014-07-03,Real Estate,2799855.94,0.4205,3977195.36
C00820,2021-03-16,Crypto,3126432.46,0.4931,4668076.31
C03010,2022-12-22,Real Estate,4931924.48,-0.4208,2856570.66
C03205,2016-08-26,Stocks,4141539.55,0.1235,4653019.68
C03801,2017-05-08,Crypto,1260014.96,0.4785,1862932.12
C01214,2008-08-17,Real Estate,2302470.49,0.8966,4366865.53
C03745,2010-09-11,Mutual Funds,1822684.92,0.7301,3153427.18
C03191,2008-03-31,Mutual Funds,3756614.31,-0.6208,1424508.15
C02481,2008-10-06,Mutual Funds,3392906.83,0.0658,3616160.1
C03642,2008-12-15,Real Estate,3958408.72,-0.6307,1461840.34
C01142,2018-06-30,Crypto,2379044.69,0.8495,4400043.15
C02269,2008-03-15,Bonds,3306665.27,0.1839,3914761.01
C02931,2019-03-25,Mutual Funds,2047315.26,0.4905,3051523.4
C01727,2015-10-28,Mutual Funds,4055265.86,-0.3758,2531296.95
C03200,2019-07-04,Stocks,4295072.97,-0.2384,3271127.57
C01430,2022-09-17,Bonds,2034639.65,0.2541,2551641.59
C02883,2022-09-17,Mutual Funds,4240010.49,0.6841,7140601.67
C02780,2018-04-22,Bonds,2519363.45,-0.7977,509667.23
C02281,2022-10-07,Real Estate,3230111.7,0.6165,5221475.56
C03228,2009-07-12,Crypto,2407432.18,0.1893,2863159.09
C03085,2018-07-31,Mutual Funds,393557.4,-0.8747,49312.74
C01478,2020-12-01,Mutual Funds,775553.98,0.4242,1104543.98
C04305,2013-10-24,Bonds,4245323.53,0.4563,6182464.66
C02655,2021-03-16,Mutual Funds,4030276.51,0.0988,4428467.83
C02852,2021-02-09,Mutual Funds,3465166.0,-0.1946,2790844.7
C03308,2009-07-07,Stocks,2584667.0,-0.3377,1711824.95
C00242,2024-06-08,Bonds,1317554.73,0.306,1720726.48
C01899,2010-03-01,Stocks,445558.68,-0.5818,186332.64
C04092,2023-03-28,Crypto,291780.63,0.7902,522345.68
C02652,2013-03-11,Bonds,2774478.98,-0.3312,1855571.54
C00864,2011-11-26,Crypto,2114959.47,-0.9065,197748.71
C03442,2009-06-11,Stocks,4680795.53,0.5621,7311870.7
C02052,2010-07-26,Stocks,275469.55,0.4406,396841.43
C00598,2017-11-26,Real Estate,4019619.66,0.2398,4983524.45
C04969,2022-02-27,Stocks,921021.13,0.6042,1477502.1
C01426,2015-03-15,Stocks,422268.53,-0.4129,247913.85
C03683,2016-06-20,Bonds,4059496.64,0.5682,6366102.63
C04701,2020-06-24,Bonds,502106.61,0.5454,775955.56
C01604,2013-08-30,Crypto,3589084.96,0.5477,5554826.79
C03585,2023-03-24,Real Estate,208938.19,0.3342,278765.33
C01848,2012-07-06,Bonds,116530.23,-0.428,66655.29
C03556,2019-11-08,Bonds,2792364.0,-0.1037,2502795.85
C00705,2021-01-20,Stocks,4586827.16,0.623,7444420.48
C00789,2012-07-25,Stocks,2204.13,-0.0908,2003.99
C01152,2008-02-12,Real Estate,843404.7,-0.4199,489259.07
C03343,2020-09-29,Mutual Funds,4692402.59,1.1768,10214421.96
C00590,2015-08-23,Bonds,613473.19,-0.7604,146988.18
C04327,2019-02-16,Bonds,4349659.76,-0.1699,3610652.57
C01700,2020-10-16,Crypto,3025099.13,0.4032,4244819.1
C04103,2015-11-24,Real Estate,460159.84,1.2356,1028733.34
C04577,2011-02-03,Stocks,2225648.4,-0.0298,2159324.08
C03596,2017-08-03,Crypto,16605.14,-0.08,15276.73
C00581,2020-10-06,Stocks,1518247.11,0.0459,1587934.65
C01042,2019-08-08,Real Estate,3385960.32,-0.4112,1993653.44
C00827,2010-08-24,Crypto,4372651.97,-0.5519,1959385.35
C01889,2009-02-25,Mutual Funds,1268251.58,0.564,1983545.47
C04429,2015-06-03,Stocks,1655104.55,0.1237,1859840.98
C01836,2014-07-02,Real Estate,2201302.09,-0.7989,442681.85
C03199,2023-10-10,Real Estate,2562630.33,-0.4347,1448654.93
C00557,2011-07-17,Real Estate,1257287.13,0.8676,2348109.44
C00613,2019-12-26,Mutual Funds,831836.48,0.7168,1428096.87
C01978,2019-08-12,Mutual Funds,3783767.85,-0.3164,2586583.7
C04097,2015-01-01,Crypto,3334860.03,0.3193,4399680.84
C00465,2020-03-30,Stocks,2853877.62,-0.6424,1020546.64
C04775,2018-07-25,Real Estate,2421846.72,-0.1653,2021515.46
C00246,2008-09-21,Real Estate,2827716.37,1.5732,7276279.76
C03453,2013-11-07,Bonds,3577814.27,0.2286,4395702.61
C02741,2009-05-01,Bonds,680294.86,-0.1524,576617.92
C01674,2020-04-08,Real Estate,334073.36,0.0355,345932.96
C00511,2013-04-14,Crypto,932038.45,-0.2644,685607.48
C00598,2020-08-24,Mutual Funds,2427239.14,-0.6279,903175.68
C00290,2015-10-04,Stocks,3017024.5,0.7305,5220960.9
C03410,2021-06-01,Mutual Funds,1560694.53,-0.8672,207260.23
C00661,2020-05-14,Crypto,1467654.99,0.3948,2047085.18
C01061,2014-01-25,Stocks,168056.56,-0.0238,164056.81
C00853,2008-10-18,Crypto,1626339.51,0.7407,2830969.19
C04159,2013-01-19,Real Estate,2356080.66,-0.014,2323095.53
C03535,2018-09-17,Real Estate,4288422.29,0.1598,4973712.17
C01866,2008-06-24,Stocks,4487646.67,0.014,4550473.72
C00216,2012-05-26,Mutual Funds,1086484.88,0.3676,1485876.72
C04982,2016-07-04,Stocks,1868830.45,-0.4198,1084295.43
C04527,2018-10-24,Stocks,3036726.08,-0.1779,2496492.51
C03172,2016-06-17,Bonds,2383644.18,0.7076,4070310.8
C03521,2023-09-24,Crypto,3797673.36,0.4234,5405608.26
C04502,2011-02-02,Stocks,4430483.76,0.2325,5460571.23
C03588,2010-08-24,Mutual Funds,1663950.34,0.1616,1932844.71
C03013,2015-11-21,Bonds,2516543.87,-0.1046,2253313.38
C02811,2017-10-16,Stocks,1301796.63,-0.0402,1249464.41
C01952,2013-03-15,Stocks,886039.43,0.2304,1090182.91
C04822,2008-03-23,Bonds,3361498.51,0.4638,4920561.52
C03384,2024-10-06,Mutual Funds,27690.37,0.2296,34048.08
C04654,2009-01-10,Stocks,1724589.86,0.4512,2502724.8
C02048,2009-04-10,Stocks,4468349.6,0.3427,5999653.01
C00465,2010-11-04,Crypto,499555.13,-0.7932,103308.0
C01480,2014-05-04,Stocks,4609856.2,-0.1122,4092630.33
C02574,2015-11-04,Mutual Funds,2791112.66,-0.1709,2314111.51
C02001,2014-07-23,Bonds,3820700.91,-0.5872,1577185.34
C04966,2016-12-02,Crypto,5714.27,0.3773,7870.26
C01003,2022-09-22,Stocks,3785995.75,0.5349,5811124.88
C00626,2013-08-11,Mutual Funds,2049828.52,0.0352,2121982.48
C01687,2019-02-06,Real Estate,2625145.49,-1.2697,-708001.74
C01805,2017-12-12,Real Estate,3876178.66,-0.5093,1902040.87
C03006,2020-05-14,Real Estate,2634317.77,-0.4832,1361415.42
C02001,2019-10-25,Real Estate,189698.84,-0.3468,123911.28
C02613,2023-08-26,Mutual Funds,2916392.61,-0.1946,2348862.61
C04125,2010-05-05,Stocks,3269495.99,-0.1307,2842172.86
C02840,2017-03-19,Mutual Funds,3406365.08,0.0917,3718728.76
C03984,2014-04-10,Stocks,4470378.97,0.9072,8525906.77
C01668,2011-01-28,Mutual Funds,4681777.42,0.3345,6247831.97
C01889,2014-11-03,Mutual Funds,1519301.05,0.6569,2517329.91
C01727,2010-10-02,Real Estate,4914741.66,-0.3503,3193107.66
C01163,2008-10-20,Bonds,2211328.41,-0.2468,1665572.56
C03607,2022-07-30,Crypto,285146.01,0.11,316512.07
C00936,2008-06-23,Crypto,2785203.51,0.2421,3459501.28
C00277,2014-01-23,Real Estate,3279325.6,-0.1774,2697573.24
C04819,2016-08-13,Real Estate,3061944.13,0.0784,3302000.55
C00693,2009-05-04,Real Estate,3581153.21,0.8259,6538827.65
C04996,2016-08-11,Crypto,1135779.5,-0.1613,952578.27
C00155,2016-07-31,Crypto,1107161.68,-0.121,973195.12
C03638,2008-12-29,Bonds,4235213.16,-0.4516,2322590.9
C01686,2016-07-04,Bonds,4139732.4,0.7494,7242047.86
C03532,2019-12-11,Stocks,3604360.77,-0.8001,720511.72
C02500,2008-09-13,Mutual Funds,1206792.67,0.1717,1413998.97
C02850,2008-07-31,Mutual Funds,1689442.18,0.1024,1862441.06
C02755,2013-11-20,Mutual Funds,3515455.47,-0.2844,2515659.93
C01774,2024-12-25,Stocks,2559998.7,-0.3433,1681151.15
C02794,2024-04-11,Mutual Funds,1598771.01,-0.1814,1308753.95
C03556,2017-08-03,Stocks,179706.22,-0.2865,128220.39
C00895,2020-05-29,Crypto,3522413.68,-0.3767,2195520.45
C02355,2019-12-29,Crypto,859298.27,0.0711,920394.38
C03473,2020-11-03,Mutual Funds,513570.16,-0.3193,349587.21
C04251,2013-10-31,Bonds,3771657.38,0.1908,4491289.61
C03124,2018-06-25,Bonds,103534.09,0.3096,135588.24
C01081,2008-05-04,Real Estate,3592938.06,-0.0673,3351133.33
C02248,2009-12-01,Bonds,365768.7,0.0656,389763.13
C04447,2014-08-20,Real Estate,4234068.35,0.7451,7388872.68
C04679,2016-11-06,Stocks,3004098.13,0.3853,4161577.14
C02247,2016-02-11,Real Estate,2302146.63,-0.5792,968743.3
C02053,2022-08-24,Mutual Funds,198220.31,0.5142,300145.19
C00102,2010-10-15,Real Estate,2767594.38,1.0439,5656686.15
C04657,2022-10-27,Real Estate,160251.96,0.48,237172.9
C02167,2012-01-04,Crypto,1988561.75,0.0511,2090177.26
C03791,2008-05-21,Crypto,3124987.43,0.419,4434357.16
C00073,2018-06-18,Stocks,2596881.13,0.4141,3672249.61
C02939,2018-10-08,Mutual Funds,4289901.78,0.5258,6545532.14
C01785,2017-03-01,Stocks,1201895.6,-0.0446,1148291.06
C04748,2009-10-13,Real Estate,1401801.82,-0.6407,503667.39
C05000,2020-05-14,Real Estate,1159719.6,-0.1407,996547.05
C00525,2017-11-17,Bonds,4507098.31,0.179,5313868.91
C02114,2014-03-12,Real Estate,3080937.89,0.6974,5229583.97
C04055,2010-11-08,Bonds,2372153.53,0.4576,3457650.99
C01430,2011-04-18,Mutual Funds,628937.9,-0.0185,617302.55
C00407,2013-03-21,Stocks,2092815.5,0.0671,2233243.42
C00316,2012-02-18,Mutual Funds,2288701.74,-1.0008,-1830.96
C03608,2021-01-02,Real Estate,2594928.77,0.1009,2856757.08
C00344,2020-05-30,Bonds,1212851.65,-0.492,616128.64
C00499,2024-01-10,Real Estate,922472.41,1.0428,1884426.64
C02109,2008-05-12,Real Estate,3638239.12,-0.4716,1922445.55
C04428,2024-02-10,Stocks,3396904.01,-1.0892,-303003.84
C04920,2013-04-06,Real Estate,1880423.59,-0.2277,1452251.14
C00895,2009-09-26,Mutual Funds,3200603.94,0.6791,5374134.08
C03636,2010-07-16,Mutual Funds,4373635.22,0.0711,4684600.68
C00635,2013-04-25,Bonds,853631.33,0.2513,1068148.88
C02669,2020-10-16,Real Estate,1506827.51,-0.3978,907411.53
C03408,2009-08-07,Crypto,93835.02,-0.0502,89124.5
C02320,2011-03-18,Stocks,4646473.98,0.2653,5879183.53
C02676,2021-08-12,Real Estate,3587454.82,-0.2793,2585478.69
C02745,2017-02-25,Real Estate,1171737.93,0.3961,1635863.32
C03856,2014-08-05,Mutual Funds,2606817.5,-0.1857,2122731.49
C00256,2011-08-06,Real Estate,1607990.93,-0.3678,1016571.87
C00366,2014-07-10,Bonds,798990.04,0.3867,1107959.49
C04844,2008-07-28,Stocks,836812.08,-0.2334,641500.14
C04990,2012-09-28,Real Estate,143258.5,0.1925,170835.76
C04185,2024-01-20,Mutual Funds,1656737.86,0.1106,1839973.07
C04764,2023-12-27,Real Estate,594159.86,0.5124,898607.37
C01761,2016-06-30,Mutual Funds,3920524.84,0.1549,4527814.14
C00268,2022-09-26,Bonds,3112956.83,0.2975,4039061.49
C03122,2022-07-24,Stocks,457132.96,-0.8803,54718.82
C00634,2013-01-13,Mutual Funds,3395048.18,0.9852,6739849.65
C04125,2020-11-18,Mutual Funds,3952246.97,0.2796,5057295.22
C03425,2020-02-02,Stocks,969500.93,0.1254,1091076.35
C04324,2009-02-25,Mutual Funds,1653673.45,-0.779,365461.83
C03870,2022-10-14,Mutual Funds,4302696.92,0.7903,7703118.3
C04263,2017-11-21,Real Estate,2903518.18,0.0178,2955200.8
C02206,2012-05-16,Mutual Funds,3865677.62,0.5671,6057903.4
C02401,2013-06-22,Real Estate,1373587.01,-0.1659,1145708.93
C01992,2016-02-13,Bonds,2730947.94,0.0165,2776008.58
C03735,2015-01-22,Stocks,1591557.87,-0.6623,537469.09
C01975,2017-12-24,Crypto,1334250.45,0.4102,1881559.98
C02965,2009-10-14,Real Estate,59813.71,0.0063,60190.54
C04592,2019-05-05,Stocks,2939840.57,0.6204,4763717.66
C02968,2022-08-27,Crypto,420924.57,0.082,455440.38
C04958,2013-03-02,Crypto,3407948.62,0.6547,5639132.58
C03432,2013-02-25,Mutual Funds,4711730.14,0.6922,7973189.74
C01027,2020-01-22,Bonds,4115614.56,0.0616,4369136.42
C03340,2023-02-13,Mutual Funds,1990367.33,-0.2121,1568210.42
C01132,2021-07-31,Real Estate,1551425.96,-1.0035,-5429.99
C02351,2015-08-30,Real Estate,2162237.17,-0.3753,1350749.56
C00967,2009-10-29,Crypto,4896330.07,1.2416,10975613.48
C03450,2019-04-30,Bonds,4151084.65,-0.1055,3713145.22
C04719,2019-01-31,Bonds,1802954.68,-0.8835,210044.22
C01474,2018-03-08,Stocks,1874280.38,-0.6609,635568.48
C01367,2010-09-16,Crypto,4627721.08,-0.0062,4599029.21
C02158,2020-06-09,Crypto,494188.23,-0.3886,302146.68
C00828,2010-11-01,Stocks,3095846.38,0.1164,3456202.9
C03535,2008-07-15,Bonds,37092.52,-0.4992,18575.93
C00599,2010-12-20,Mutual Funds,1583665.15,-0.0112,1565928.1
C04337,2016-09-14,Crypto,4891369.16,1.0924,10234700.83
C02903,2010-11-10,Crypto,4370644.88,-0.1325,3791534.43
C04563,2013-05-31,Real Estate,4228285.87,0.0141,4287904.7
C00976,2015-07-22,Real Estate,4556260.32,-0.0213,4459211.98
C04846,2021-08-26,Mutual Funds,4989577.76,0.1673,5824334.12
C00883,2024-03-13,Stocks,1293662.52,0.3141,1700001.92
C00605,2024-07-26,Real Estate,1179199.88,0.2086,1425180.97
C03678,2017-03-03,Crypto,4541384.51,0.1301,5132218.63
C03570,2014-06-27,Crypto,2661023.56,-0.027,2589175.92
C01103,2024-06-13,Bonds,2389907.51,0.4441,3451265.44
C04830,2019-06-04,Stocks,954856.65,-0.4097,563651.88
C01248,2008-03-04,Mutual Funds,2764656.14,-0.1671,2302682.1
C04859,2016-04-18,Crypto,1164418.48,-0.661,394737.86
C03108,2015-03-10,Crypto,2457254.1,0.2742,3131033.17
C01448,2019-05-30,Mutual Funds,2900229.94,0.4211,4121516.77
C02289,2010-03-04,Bonds,445926.89,-0.36,285393.21
C02436,2019-01-24,Real Estate,3932050.56,0.3359,5252826.34
C00396,2020-08-26,Mutual Funds,1251033.74,-0.8258,217930.08
C04303,2021-01-01,Mutual Funds,4294210.76,-0.4225,2479906.71
C03496,2014-05-25,Real Estate,633595.75,-0.4744,333017.93
C03147,2015-02-22,Bonds,3524274.38,0.1817,4164635.03
C01174,2008-12-09,Bonds,4525485.56,-0.1745,3735788.33
C03527,2019-08-23,Real Estate,4637186.76,-1.3175,-1472306.8
C04712,2021-10-20,Real Estate,2605435.95,1.4203,6305936.63
C00815,2015-10-16,Real Estate,3446459.45,-0.1322,2990837.51
C01357,2010-08-29,Real Estate,535309.99,-0.0481,509561.58
C02244,2018-11-30,Crypto,362670.2,0.7177,622958.6
C01833,2011-10-19,Real Estate,3931127.16,-0.3241,2657048.85
C02126,2021-08-05,Stocks,3169261.42,-0.0444,3028546.21
C01898,2022-12-12,Real Estate,4400776.64,0.6606,7307929.69
C01156,2010-02-25,Bonds,1831898.78,-0.1383,1578547.18
C04524,2019-05-30,Bonds,3008140.98,-0.7319,806482.6
C00225,2021-06-03,Stocks,4522465.16,0.7195,7776378.84
C04423,2020-01-24,Bonds,2516638.5,0.1297,2843046.51
C00055,2018-12-14,Stocks,2468008.32,0.0765,2656810.96
C03028,2012-07-22,Real Estate,892812.86,0.7608,1572064.88
